1926	-0.075620532	0.067061439	2.382326841	-0.078362688	0.13911584	2.387733936	-0.095306255	0.500637114	2.37939477	-0.09025912	0.662693441	2.318956614	-0.253658503	0.390763849	2.386801004	-0.302451611	0.099099517	2.403060675	-0.30965206	-0.150118291	2.366547823	-0.305753142	-0.243213281	2.346657038	0.060776681	0.383458793	2.37057209	0.119291261	0.09444613	2.403677702	0.156488016	-0.155860558	2.360566139	0.152124807	-0.236888424	2.337002039	-0.141910076	-0.005673907	2.382900715	-0.1823048	-0.483786702	2.428772926	-0.199339315	-0.85279119	2.428410292	-0.209917799	-0.921501935	2.38689971	-0.003171482	-0.001567589	2.378684759	0.056098443	-0.489103585	2.416604757	0.073345378	-0.853864312	2.435798407	0.102172017	-0.929218173	2.393920422																																															
1927	-0.075752676	0.067043409	2.382514715	-0.078501038	0.139059693	2.388124704	-0.095587529	0.500345588	2.379622221	-0.091968924	0.663512111	2.32008481	-0.253898382	0.390752375	2.387409925	-0.301463872	0.099440068	2.402557373	-0.308259368	-0.142220303	2.364514351	-0.304086804	-0.243422538	2.344307423	0.060534075	0.383365929	2.370744228	0.118927024	0.094125718	2.404026747	0.156537607	-0.155558884	2.360519409	0.151802093	-0.236782059	2.335591555	-0.142017916	-0.005645956	2.383082151	-0.182227343	-0.484210581	2.428996801	-0.199118659	-0.852080524	2.429295778	-0.2099448	-0.921303391	2.386985779	-0.00327103	-0.001602912	2.378835201	0.055925939	-0.489147514	2.416687489	0.073020682	-0.85392344	2.435922146	0.102017097	-0.929270089	2.39400959																																															
1928	-0.076116025	0.067016281	2.383056879	-0.078788251	0.139054924	2.38897872	-0.095622919	0.500607193	2.380736113	-0.091754407	0.661865354	2.32049799	-0.254970223	0.390059531	2.388615131	-0.30036661	0.099859186	2.402050734	-0.307430238	-0.136799544	2.361599207	-0.303063244	-0.238327354	2.343102694	0.060467724	0.383354217	2.370786667	0.118872106	0.09403687	2.404023409	0.155930206	-0.15558137	2.359897375	0.151136145	-0.237068325	2.334238529	-0.14263472	-0.005831704	2.383818626	-0.182506993	-0.483983248	2.429035664	-0.199647114	-0.851563931	2.429423809	-0.213858292	-0.924390316	2.389047623	-0.003484829	-0.00169543	2.379078627	0.055962328	-0.489123136	2.416719198	0.072989628	-0.853927612	2.435350895	0.102080286	-0.92927444	2.394002438																																															
1929	-0.076245919	0.067223549	2.383344173	-0.078861654	0.139233962	2.389456749	-0.0956304	0.500661135	2.38093853	-0.091891833	0.662117898	2.320435524	-0.255199879	0.391004324	2.389886141	-0.29953146	0.100145556	2.401598215	-0.306011409	-0.131743029	2.355523109	-0.301690698	-0.233701408	2.339495897	0.060673885	0.383150876	2.37106061	0.118765816	0.094042778	2.404052734	0.155417502	-0.155310854	2.359784126	0.150014013	-0.237038136	2.332733631	-0.142840132	-0.005625993	2.384103775	-0.182722002	-0.482806206	2.428920269	-0.199574545	-0.850066543	2.429105759	-0.212942928	-0.922238469	2.388550282	-0.003534997	-0.001668618	2.379266739	0.055882182	-0.488211185	2.416661978	0.073715113	-0.853188455	2.435250282	0.102208756	-0.928841352	2.394007921																																															
1930	-0.076290473	0.067241795	2.383458138	-0.078921422	0.139214769	2.389819384	-0.095972598	0.500355601	2.381371021	-0.092240192	0.662204981	2.320613384	-0.255309254	0.390969545	2.390193462	-0.298309118	0.101262182	2.400946856	-0.30322808	-0.124229103	2.350370884	-0.298086613	-0.226056248	2.333682537	0.060699672	0.383224487	2.371158123	0.118742548	0.094063751	2.404056549	0.155041784	-0.154661447	2.359558105	0.14873293	-0.236865014	2.331743717	-0.142872721	-0.005655166	2.384215117	-0.182825521	-0.482403398	2.429024458	-0.199570745	-0.850072443	2.429057121	-0.212947175	-0.922238171	2.388563395	-0.003537686	-0.001663394	2.379306793	0.055913836	-0.488285452	2.41680789	0.073406622	-0.853769004	2.435488701	0.101873033	-0.929637551	2.394706964																																															
1931	-0.076487452	0.067111515	2.383808136	-0.079208747	0.139075592	2.390585423	-0.096963339	0.500533402	2.382696152	-0.092165254	0.661617398	2.321371555	-0.25513041	0.391067237	2.390363932	-0.297744483	0.100484714	2.400203705	-0.301870614	-0.120637991	2.348212481	-0.295830548	-0.222449571	2.331655979	0.060450982	0.38307786	2.37153244	0.118646182	0.093977824	2.404099703	0.1541287	-0.1583886	2.356687784	0.148654804	-0.236986607	2.331216097	-0.142919347	-0.005634997	2.384524345	-0.183111653	-0.482701153	2.429112196	-0.199706823	-0.851670384	2.429265261	-0.214623496	-0.923506498	2.390016556	-0.003717399	-0.001750504	2.379473925	0.055826053	-0.489176512	2.417170525	0.073149078	-0.854542434	2.435348988	0.101817414	-0.92962867	2.394654751																																															
1932	-0.076807283	0.067083254	2.384097338	-0.079478852	0.139040142	2.391239643	-0.097066902	0.500563562	2.383393049	-0.092029527	0.661248326	2.321743488	-0.255262554	0.391430974	2.391331673	-0.296943665	0.100657016	2.400001287	-0.299280226	-0.118730322	2.345193386	-0.292913109	-0.220341146	2.327471495	0.059970666	0.382912666	2.372020721	0.118686035	0.09395764	2.404022217	0.153138533	-0.15709126	2.354752541	0.147884741	-0.236886084	2.330522776	-0.143253088	-0.005571245	2.384865761	-0.183283538	-0.487806231	2.430513144	-0.199775398	-0.852007508	2.429730177	-0.213486373	-0.923477471	2.387659311	-0.004060736	-0.001779653	2.379596949	0.055724014	-0.489381909	2.417285442	0.072356291	-0.85600394	2.436137676	0.101837762	-0.929751039	2.394276142																																															
1933	-0.076945417	0.066889413	2.384205103	-0.079627693	0.138809457	2.391673088	-0.097487368	0.500220776	2.383707523	-0.09244597	0.660650373	2.322551012	-0.255048782	0.391490072	2.392031908	-0.296496242	0.100253835	2.399459124	-0.298821062	-0.119004712	2.343874455	-0.291592956	-0.220320851	2.324754953	0.059792683	0.3828412	2.372148752	0.118111849	0.094028205	2.403450489	0.15219295	-0.153281182	2.353506327	0.146796465	-0.236097604	2.329536915	-0.143300295	-0.005678119	2.384977579	-0.183080837	-0.486842453	2.430426359	-0.199751258	-0.852038801	2.429837227	-0.212992728	-0.922560215	2.38812995	-0.004183462	-0.001885359	2.379607439	0.055618949	-0.489394009	2.417282343	0.072244041	-0.85684669	2.436578035	0.103259228	-0.930646062	2.398254395																																															
1934	-0.077030525	0.066930801	2.384256601	-0.079647817	0.138827875	2.39206624	-0.097132586	0.500281692	2.384264231	-0.092276394	0.661252618	2.324388266	-0.255197525	0.39192611	2.392539978	-0.295825958	0.101265945	2.398822069	-0.29807058	-0.11789801	2.34264493	-0.289384663	-0.218730748	2.321594	0.059640471	0.382841229	2.372284412	0.117708035	0.094030254	2.403327227	0.151852012	-0.153256312	2.352489471	0.146340653	-0.23503539	2.329037666	-0.143406466	-0.005637475	2.38501668	-0.183091938	-0.485045552	2.429979086	-0.199981928	-0.851936102	2.429337025	-0.212979883	-0.922510028	2.387760162	-0.004353452	-0.001821683	2.379593372	0.055526022	-0.48914355	2.417123318	0.072455361	-0.856096625	2.436637878	0.103057764	-0.930557847	2.398315907																																															
1935	-0.077281967	0.067462929	2.384515285	-0.079670429	0.13922514	2.392671585	-0.096706904	0.500341415	2.384875298	-0.091812752	0.66042161	2.326195002	-0.256310135	0.396131635	2.396121979	-0.295302212	0.101860024	2.398565054	-0.296736449	-0.117201947	2.341729164	-0.287776828	-0.217684865	2.319091558	0.06027557	0.382828355	2.372957706	0.117614307	0.094005704	2.403259039	0.150657699	-0.154513121	2.350519419	0.146026045	-0.235556185	2.327455521	-0.143878251	-0.005224313	2.385234594	-0.18324469	-0.485384077	2.430119276	-0.20063974	-0.853358209	2.428985119	-0.212860689	-0.923966765	2.385704041	-0.004443996	-0.001741211	2.379648447	0.055526558	-0.48928234	2.417095184	0.07241264	-0.856209219	2.436497927	0.10272184	-0.930790663	2.398136616																																															
1936	-0.0773926	0.067503333	2.384595156	-0.079751953	0.139226288	2.39311409	-0.096681982	0.500145555	2.385325909	-0.091833293	0.660455644	2.326495886	-0.256239802	0.39607498	2.396118402	-0.294812053	0.102385521	2.398038387	-0.29478243	-0.116123408	2.338380814	-0.287278682	-0.216862708	2.316267967	0.060230829	0.382726729	2.373115301	0.117921978	0.093432941	2.402870417	0.150577724	-0.155065522	2.349797726	0.146070346	-0.235566184	2.327340364	-0.144010082	-0.005142878	2.385302782	-0.183285683	-0.485403329	2.430095434	-0.200461283	-0.853422344	2.429946423	-0.213227779	-0.922541022	2.387593508	-0.00457369	-0.001712937	2.379668951	0.055525657	-0.489092499	2.417033196	0.072417505	-0.856234729	2.436486483	0.101694807	-0.930962086	2.397898436																																															
1937	-0.07743682	0.067500576	2.384620905	-0.079826422	0.139202431	2.393637419	-0.097281776	0.500545263	2.386571884	-0.091741227	0.66093415	2.326979399	-0.256053478	0.395767272	2.39633441	-0.294355571	0.102671236	2.397767067	-0.293606102	-0.115795448	2.337827206	-0.286544621	-0.216535985	2.315482855	0.060291708	0.382896543	2.373437405	0.117709048	0.093197785	2.402569532	0.15062204	-0.155158773	2.349491835	0.146166518	-0.23627463	2.326123953	-0.144025177	-0.005141527	2.38531208	-0.183337197	-0.485234201	2.430012465	-0.200041905	-0.852716208	2.430833817	-0.212853909	-0.9221766	2.389535189	-0.004618497	-0.00171791	2.379614115	0.055490527	-0.489248276	2.416986465	0.072200269	-0.855550826	2.43570137	0.101378605	-0.931018531	2.39799428																																															
1938	-0.077444777	0.067482688	2.384624481	-0.079813361	0.13916567	2.394044876	-0.097234592	0.500504494	2.386744499	-0.091761418	0.66072011	2.327376604	-0.255940288	0.395779908	2.396442175	-0.293842226	0.103863537	2.397237301	-0.292908967	-0.114659548	2.337479115	-0.286169559	-0.215532139	2.315554142	0.060405932	0.382926852	2.373728037	0.117459431	0.092968918	2.402286768	0.150624752	-0.154828444	2.349370003	0.14591977	-0.236226231	2.325442314	-0.144052193	-0.005173611	2.385328531	-0.183395207	-0.484784156	2.429948568	-0.200146124	-0.851122141	2.429884911	-0.213090867	-0.921892703	2.390021086	-0.004618591	-0.0017645	2.37953186	0.055440262	-0.489797026	2.416976452	0.072110191	-0.856303453	2.436559439	0.101479799	-0.930959105	2.397538662																																															
1939	-0.077390403	0.06744425	2.384604931	-0.07972981	0.13912715	2.394449711	-0.096912444	0.500754058	2.387138605	-0.091725864	0.660820067	2.327397585	-0.255769461	0.395507038	2.396532536	-0.293821335	0.103655376	2.39699316	-0.294230908	-0.11490608	2.337321997	-0.286240399	-0.215743512	2.315583706	0.060422417	0.383102566	2.373874903	0.117140874	0.093269952	2.402165413	0.150293887	-0.155205041	2.348950148	0.145802051	-0.236122906	2.325123072	-0.144014508	-0.005204503	2.385275602	-0.183150589	-0.479098678	2.428471565	-0.19971171	-0.849713027	2.429743528	-0.211632878	-0.916180134	2.398143768	-0.004538136	-0.001803592	2.379445791	0.055459317	-0.489801258	2.416922092	0.071868852	-0.856362164	2.437409401	0.101249985	-0.930797696	2.397493362																																															
1940	-0.077355906	0.067318663	2.38460207	-0.079662263	0.139006793	2.394827127	-0.096713565	0.500661731	2.387197971	-0.092051692	0.661393166	2.327596188	-0.255731523	0.395412594	2.396527529	-0.294019043	0.103710882	2.396439075	-0.294740587	-0.11490237	2.33692956	-0.28659752	-0.21582827	2.315588713	0.060174685	0.383145452	2.374071836	0.117101409	0.093106061	2.402161598	0.149753109	-0.155028477	2.347800732	0.145620704	-0.235438362	2.325049877	-0.143980697	-0.005331477	2.385261774	-0.183187455	-0.479108274	2.428430319	-0.199787468	-0.848761141	2.429081678	-0.212111831	-0.917060435	2.397607327	-0.00453689	-0.001833552	2.379421949	0.055446446	-0.489880264	2.41686368	0.071887732	-0.856359422	2.437647581	0.100506321	-0.930543244	2.397110939																																															
1941	-0.077317938	0.067305766	2.384581566	-0.079568751	0.138957545	2.395181179	-0.096070401	0.500368953	2.387470007	-0.092318982	0.661042035	2.328074694	-0.255580753	0.395433426	2.396594763	-0.293913722	0.103948787	2.396192312	-0.294683248	-0.114817545	2.337342739	-0.287116379	-0.215819806	2.316082716	0.06021703	0.383278936	2.374316216	0.114715621	0.102670461	2.400596857	0.149538457	-0.154698506	2.347705364	0.145673439	-0.235756218	2.324817896	-0.143945158	-0.005335527	2.385235071	-0.183203325	-0.479116857	2.428460836	-0.199586406	-0.84973073	2.429708004	-0.211889327	-0.917641699	2.399436474	-0.004528724	-0.001842992	2.379323244	0.055464096	-0.490249157	2.416797161	0.071709305	-0.857117832	2.437447071	0.100730516	-0.930857301	2.396346331																																															
1942	-0.077318929	0.067301951	2.384579897	-0.079567887	0.138932317	2.395544291	-0.096086755	0.500459731	2.387810469	-0.091692112	0.660254717	2.328808784	-0.255420655	0.394972265	2.396716356	-0.294124305	0.104068294	2.395782471	-0.29487285	-0.114875361	2.337716579	-0.287489891	-0.215948269	2.316661358	0.060997516	0.383107632	2.374906302	0.115165614	0.101258919	2.400813818	0.149527863	-0.155139461	2.347548962	0.145597368	-0.235889658	2.325140238	-0.144020408	-0.005404249	2.385128737	-0.1832259	-0.4783957	2.428301811	-0.19966425	-0.848444939	2.429517269	-0.211575523	-0.916141689	2.396700621	-0.004476781	-0.001903878	2.379291296	0.055432402	-0.489854902	2.416501999	0.071655832	-0.85729605	2.437534094	0.100736983	-0.930957615	2.395637035																																															
1943	-0.077209018	0.06724266	2.384526491	-0.079426818	0.138879016	2.395881891	-0.095513619	0.500674605	2.388045311	-0.091494992	0.660398126	2.328984976	-0.254529774	0.395452261	2.396449566	-0.294350773	0.104459062	2.395791531	-0.295984119	-0.114935242	2.338938713	-0.289096743	-0.216179907	2.318483114	0.061101146	0.383324981	2.375209808	0.113995045	0.104692705	2.400685787	0.149841204	-0.155262291	2.347527266	0.14543882	-0.236286744	2.324699402	-0.143879876	-0.00542829	2.384977579	-0.182771266	-0.482076466	2.42901516	-0.199766561	-0.849592566	2.429412842	-0.212261677	-0.918813765	2.394650459	-0.004443342	-0.001907484	2.379246712	0.055409774	-0.48999086	2.416441917	0.071655676	-0.858720958	2.4378438	0.100894846	-0.931043744	2.395286083																																															
1944	-0.077201031	0.06711784	2.384492874	-0.079395443	0.138750866	2.396259785	-0.095468648	0.500537992	2.38844943	-0.091596395	0.660277843	2.329161167	-0.25436458	0.395136207	2.396361351	-0.294483542	0.104384229	2.395707607	-0.297286123	-0.117752448	2.340095282	-0.291392982	-0.219440043	2.321558714	0.061043195	0.383366555	2.375255346	0.114285097	0.101247698	2.400625706	0.149965972	-0.15602918	2.347566128	0.145315453	-0.236314058	2.324802637	-0.14387551	-0.00552907	2.384933233	-0.182882175	-0.481705248	2.428758144	-0.199663371	-0.849016249	2.429074764	-0.212127715	-0.918235481	2.394382238	-0.004447052	-0.001994315	2.379081964	0.055368911	-0.490042776	2.416428804	0.07162372	-0.858663678	2.437897921	0.100881346	-0.931025565	2.395256996																																															
1945	-0.077147759	0.067070559	2.38447547	-0.079323225	0.138710156	2.396564484	-0.095400535	0.500561535	2.388386488	-0.091696694	0.659960151	2.329396486	-0.254425406	0.395075262	2.396430492	-0.294442505	0.097847395	2.396297216	-0.298814714	-0.121740423	2.341495037	-0.292526484	-0.223309204	2.322384357	0.061137579	0.383350521	2.375334263	0.113959067	0.099657163	2.400367022	0.150657147	-0.157037973	2.348624229	0.145670876	-0.237063676	2.32478714	-0.14384599	-0.005701768	2.384946823	-0.183369532	-0.484837294	2.429301023	-0.199958414	-0.848426104	2.428521395	-0.212322012	-0.92045337	2.390482903	-0.004317482	-0.002068337	2.37898469	0.055365879	-0.489839286	2.416324377	0.071643911	-0.858384132	2.437329769	0.100764394	-0.931033254	2.395427465																																															
1946	-0.077141672	0.067078754	2.384469271	-0.079306357	0.138717011	2.396869898	-0.095334977	0.500774205	2.388528585	-0.091505453	0.660503626	2.329286814	-0.254009664	0.395248622	2.396299601	-0.294286668	0.09897761	2.396270752	-0.301288366	-0.145994559	2.346343279	-0.295735121	-0.247129589	2.325196266	0.061365422	0.383572638	2.375551462	0.113820359	0.099025652	2.40021801	0.150976047	-0.1576996	2.348880053	0.145692751	-0.23704569	2.324797392	-0.14384079	-0.005680458	2.384913206	-0.183432981	-0.484535813	2.429267883	-0.199877724	-0.848349512	2.428347349	-0.212244079	-0.920273125	2.390347719	-0.004311205	-0.002037951	2.378953218	0.055391811	-0.489904433	2.416240215	0.071546666	-0.858838081	2.438240767	0.100675859	-0.930986047	2.395302296																																															
1947	-0.07712204	0.066992298	2.384418249	-0.07929372	0.138638154	2.397092342	-0.095789909	0.500574052	2.388367176	-0.091461189	0.660529375	2.329205036	-0.254046053	0.394756317	2.396482706	-0.294248521	0.099252425	2.396305561	-0.302681804	-0.139171436	2.350075483	-0.29639551	-0.240229338	2.328378201	0.061435521	0.383626699	2.375586748	0.114230029	0.098211884	2.400408983	0.151606902	-0.158240557	2.349572897	0.145897955	-0.237367496	2.325046778	-0.143823311	-0.005889366	2.384844303	-0.183430821	-0.484545112	2.429201603	-0.199892938	-0.848450184	2.428328514	-0.212444097	-0.921650171	2.390846014	-0.004182402	-0.002130027	2.378840923	0.055537336	-0.488982379	2.41570282	0.071320578	-0.858060539	2.437540293	0.100933783	-0.930754781	2.394873381																																															
1948	-0.07710667	0.066987455	2.384381533	-0.079239197	0.138626367	2.39725256	-0.094924599	0.500407279	2.388045311	-0.090038612	0.660415769	2.329641104	-0.253154099	0.395304829	2.396164656	-0.294446409	0.099837169	2.396374941	-0.303614616	-0.136933833	2.351120472	-0.297009706	-0.238048583	2.329752922	0.061827831	0.383695126	2.375658751	0.113766581	0.103008389	2.4009974	0.151156351	-0.158609644	2.349912882	0.145864308	-0.237637639	2.325164795	-0.143881306	-0.005806489	2.384768248	-0.182749122	-0.482928097	2.428607464	-0.19942762	-0.85022819	2.429986715	-0.211901873	-0.92042619	2.390459776	-0.004174661	-0.00217874	2.378792524	0.055545095	-0.488911062	2.415663958	0.072322063	-0.857925951	2.438768387	0.100718647	-0.9296422	2.392874241																																															
